_id,SEGMENT_ID,INSTALLED,UPGRADED,PRE_AMALGAMATION,STREET_NAME,FROM_STREET,TO_STREET,ROADCLASS,CNPCLASS,SURFACE,OWNER,DIR_LOWORDER,INFRA_LOWORDER,INFRA_HIGHORDER,CONVERTED,geometry
791,1211,2002,2020, ,Runnymede Rd,St Clair Ave W,Ryding Ave, , , , , ,Bike Lane,Bike Lane, ,"{""coordinates"": [[[-79.4830919952965, 43.6679359583438], [-79.4833307896885, 43.668470976847], [-79.4835640586514, 43.6689936045736]]], ""type"": ""MultiLineString""}"
792,850,2015,, ,Arcot Blvd,Albion Rd,Humber River Recreational Trl, , , , , ,Signed Route (No Pavement Markings),Signed Route (No Pavement Markings), ,"{""coordinates"": [[[-79.5520886041334, 43.7267389298619], [-79.5519854648991, 43.7267884863393], [-79.5518827239289, 43.7268380416423], [-79.5518025406543, 43.726880071496]]], ""type"": ""MultiLineString""}"
793,851,2006,2016, ,Morningside Ave,Kennedy Ave,Ellis Ave, , , , , ,Sharrows - Wayfinding,Sharrows - Wayfinding, ,"{""coordinates"": [[[-79.4725820938713, 43.6462137496955], [-79.4731884813576, 43.6460825518645]]], ""type"": ""MultiLineString""}"
794,852,2006,2016, ,Kennedy Ave,Deforest Rd,Morningside Ave, , , , , ,Sharrows - Wayfinding,Sharrows - Wayfinding, ,"{""coordinates"": [[[-79.4731884813576, 43.6460825518645], [-79.4741764237601, 43.6484225611342], [-79.4744034799008, 43.6489693145391]]], ""type"": ""MultiLineString""}"
795,853,2006,2016, ,Deforest Rd,Runnymede Rd,Kennedy Ave, , , , , ,Sharrows - Wayfinding,Sharrows - Wayfinding,,"{""coordinates"": [[[-79.4744034799008, 43.6489693145391], [-79.4753983650628, 43.6487602998774]]], ""type"": ""MultiLineString""}"
796,854,2006,2016, ,Runnymede Rd,Bloor St W,Deforest Rd, , , , , ,Sharrows - Wayfinding,Sharrows - Wayfinding, ,"{""coordinates"": [[[-79.4753983650628, 43.6487602998774], [-79.4758727035995, 43.650008884601], [-79.4763045729423, 43.6511352099177]]], ""type"": ""MultiLineString""}"
797,855,2016,2019, ,Lower River St,King St E,Lawren Harris Sq, , , , , ,Cycle Track,Cycle Track, ,"{""coordinates"": [[[-79.3544979743657, 43.6552506139403], [-79.3548172208281, 43.6555729018837], [-79.3549717818226, 43.655722328784], [-79.355124521136, 43.6558779388913], [-79.3558023324947, 43.6565258787015], [-79.3561585849649, 43.6568686308645]]], ""type"": ""MultiLineString""}"
798,858,2017,, ,Martin Goodman Trl,Balmy Beach Park Trl,Balmy Beach Park Trl, , , , , ,Multi-Use Trail,Multi-Use Trail, ,"{""coordinates"": [[[-79.2878559535409, 43.6696475947638], [-79.2876954865414, 43.6696678378804], [-79.287548001753, 43.6697161449363], [-79.2873475254806, 43.6697946697059], [-79.2872948582658, 43.6698198492458], [-79.2872203080889, 43.6698544115202], [-79.2871587497494, 43.6698830489592], [-79.287127589607, 43.6698998954296], [-79.2870715454039, 43.6699226562216], [-79.2869831251205, 43.6699554111413], [-79.286915010195, 43.6699795436678], [-79.2868636172394, 43.6700019700771], [-79.2867823253013, 43.6700390767714], [-79.2867177694351, 43.6700701387391], [-79.2866771151797, 43.6700925850999], [-79.286649595954, 43.6701107353251], [-79.2864866462985, 43.6701770562031], [-79.2862946323997, 43.6702494650215]]], ""type"": ""MultiLineString""}"
799,860,2016,, ,Keele St Bicycle Trl,Downsview Park Blvd,[100 m S] Sheppard Ave W, , , , , ,Multi-Use Trail - Boulevard,Multi-Use Trail - Boulevard, ,"{""coordinates"": [[[-79.4843637692552, 43.736915062096], [-79.4851147424923, 43.7399535887864], [-79.4853566566437, 43.7410228325153], [-79.4857902484025, 43.7428882345453], [-79.4860316742699, 43.7439439402093]]], ""type"": ""MultiLineString""}"
800,1492,2024,, ,Galley Ave,Sunnyside Ave,Macdonnel Ave, , , , , ,Sharrows,Bike Lane - Contraflow, ,"{""coordinates"": [[[-79.4498651449207, 43.6423868992477], [-79.4492819252091, 43.6425073774081], [-79.4487394301625, 43.6426151465174], [-79.4483911483652, 43.6426843327943], [-79.4480220937252, 43.6427627637779], [-79.4477045054571, 43.642830252552], [-79.4464830828362, 43.6430715442607], [-79.4453392737696, 43.6432974902026], [-79.4440735046722, 43.6435454994633], [-79.4433453210628, 43.6436878108415], [-79.4426717487557, 43.6438194450471], [-79.4425416703646, 43.6438448653235], [-79.4419094634379, 43.643968988871], [-79.4408576494302, 43.6441754864826], [-79.4402077180069, 43.644303078571], [-79.4398070543637, 43.6443817338138], [-79.4396421605314, 43.6444141031123], [-79.4395156128278, 43.644438945719]]], ""type"": ""MultiLineString""}"
801,1493,2024,, ,Macdonnel Ave,Galley Ave,Seaforth Ave, , , , , ,Sharrows,Sharrows, ,"{""coordinates"": [[[-79.4395156128278, 43.644438945719], [-79.4393840002433, 43.644108793943], [-79.4392651350881, 43.6438106180406], [-79.4392047051831, 43.6436590289257], [-79.4391743493989, 43.6435828782756], [-79.4390609102548, 43.643282399769], [-79.4389715704946, 43.6430457510341], [-79.4388800681198, 43.6428033725896], [-79.4387874959553, 43.6425581598563], [-79.4387509894559, 43.6424614583501]]], ""type"": ""MultiLineString""}"
802,1494,2024,, ,Seaforth Ave,Macdonnel Ave,Lansdowne Ave, , , , , ,Sharrows,Cycle Track - Contraflow, ,"{""coordinates"": [[[-79.4387509894559, 43.6424614583501], [-79.4381969606079, 43.6425648712933], [-79.4375866508132, 43.6426787824424], [-79.4374537349277, 43.6427035895928]]], ""type"": ""MultiLineString""}"
803,1495,2024,, ,Seaforth Ave,10 m east of Lansdowne Ave,14 m west of O'Hara Ave, , , , , ,Sharrows,Sharrows, ,"{""coordinates"": [[[-79.4373710092218, 43.6427207072193], [-79.4367445799483, 43.6428503232347], [-79.4362435226157, 43.6429539963385], [-79.4357521954452, 43.6430629817228], [-79.4356166309846, 43.6430895396144], [-79.4355224732961, 43.6431080149711], [-79.4355056000832, 43.6431113278595], [-79.4353547451267, 43.6431411038048], [-79.4351959864892, 43.6431724395092], [-79.4351443530473, 43.6432017547015]]], ""type"": ""MultiLineString""}"
804,1413,2023,, ,Wellington St W,Bathurst St,Portland St, , , , , , ,Bi-Directional Cycle Track, ,"{""coordinates"": [[[-79.4021525818889, 43.642644493474], [-79.4015497351412, 43.6427830002906], [-79.4009335739174, 43.6429136350889], [-79.4007747011702, 43.6429473172564], [-79.40028212765, 43.6430412059275], [-79.4000400948404, 43.6430889430567], [-79.3998478590032, 43.6431268578068], [-79.399682257506, 43.643159519005], [-79.3995536268871, 43.6431845729898]]], ""type"": ""MultiLineString""}"
805,1414,2023,, ,Wellington St W,Clarence Sq [Leg],BLUE JAYS WAY, , , , , , ,Bi-Directional Cycle Track, ,"{""coordinates"": [[[-79.3931398562308, 43.6444434393045], [-79.3917945059856, 43.6447485408052]]], ""type"": ""MultiLineString""}"
806,1417,2023,, ,Varsity Rd,Pasadena Gardens,St Marks Road, , , , , ,Sharrows,Sharrows, ,"{""coordinates"": [[[-79.4973484824643, 43.66079649485], [-79.4964412482668, 43.6602424536067], [-79.4962678024273, 43.6601365301396], [-79.4959371435689, 43.6599416343231], [-79.4955230698302, 43.6596975689523], [-79.495273454205, 43.6595207940576], [-79.4951612251423, 43.6594554233811], [-79.4950830717157, 43.6594099011346], [-79.4948888076164, 43.6593911410076]]], ""type"": ""MultiLineString""}"
807,1307,2021,2021, ,Agincourt Dr,Havendale Rd,Lockie Ave, , , , , ,Sharrows - Wayfinding,Sharrows - Wayfinding, ,"{""coordinates"": [[[-79.2859289244034, 43.7923737339155], [-79.2859214126001, 43.7923560848236], [-79.285234913932, 43.7907432534178], [-79.2848829730419, 43.789910199676], [-79.2846602589744, 43.7893830183559], [-79.2841749876181, 43.7882479684245], [-79.2841502673452, 43.7882119171788], [-79.2841193546208, 43.7881668530904], [-79.2841084978891, 43.7881578161406], [-79.2840868488473, 43.7881397972664], [-79.284059760388, 43.7881127426674], [-79.2840031752756, 43.7880856323209], [-79.2839473357072, 43.7880585233556]]], ""type"": ""MultiLineString""}"
808,1308,2020,, ,Ryding Ave,Cobalt Ave,30 m E of Cobalt Ave, , , , , , ,Bike Lane - Contraflow, ,"{""coordinates"": [[[-79.4775911012578, 43.6691750638243], [-79.4771667014919, 43.6692579928198]]], ""type"": ""MultiLineString""}"
809,1309,2021,, ,Cambridge Ave,Danforth Ave,[30 m N] Danforth Ave, , , , , ,Sharrows,Bike Lane - Contraflow, ,"{""coordinates"": [[[-79.3603551239565, 43.6760249532535], [-79.3602756113742, 43.6763101619066]]], ""type"": ""MultiLineString""}"
810,1469,2024,, ,Ferrand Dr (west segment),Windom Rd,Rochefort Dr, , , , , ,Cycle Track,Cycle Track, ,"{""coordinates"": [[[-79.3357312484086, 43.7204511788546], [-79.3357122956137, 43.7204025709752], [-79.3355876858004, 43.7201265836319], [-79.3354963955905, 43.7198985829533], [-79.3353553900665, 43.7195647909101], [-79.3352432771194, 43.7193365043762], [-79.3350705615232, 43.718970500267], [-79.3349572681248, 43.7187304218866]]], ""type"": ""MultiLineString""}"
811,1471,2024,, ,Deauville Ln,Rocheford Dr,St Dennis Dr, , , , , ,Cycle Track,Cycle Track, ,"{""coordinates"": [[[-79.331970666066, 43.7194143358673], [-79.3318019343374, 43.7191214669465], [-79.3316781568655, 43.7189066247068], [-79.3315192367766, 43.7186307812565], [-79.3314360869502, 43.7184864550124], [-79.3313685472306, 43.7183692230002]]], ""type"": ""MultiLineString""}"
812,1473,2024,, ,Broadview Ave,Cosburn Ave,O'Connor Dr, , , , , ,Cycle Track,Cycle Track, ,"{""coordinates"": [[[-79.35584593169, 43.6920795322447], [-79.3558556882548, 43.6920557370256], [-79.3558685576087, 43.6920276512132], [-79.3558692645113, 43.6919982043707], [-79.3558674872323, 43.6919659324901], [-79.3558662841313, 43.6919440956335], [-79.355710725784, 43.6915899873823], [-79.3555184120433, 43.69115219961], [-79.3553564173703, 43.6907463900492], [-79.3552652882299, 43.6905181026398], [-79.3551638408024, 43.6902741227162], [-79.3550308844194, 43.689945399628], [-79.3549538019508, 43.6897548172853], [-79.3549045254151, 43.6896329806905], [-79.3548848337583, 43.6895472849401], [-79.3549014669758, 43.6894655211606], [-79.3549187728531, 43.6894088178455], [-79.3549771887927, 43.6893165476531], [-79.3551548936595, 43.6888435278857], [-79.355266223068, 43.6885471850028]]], ""type"": ""MultiLineString""}"
813,1538,2001,, ,Cindy Nicholas Connection,Cindy Nicholas  Dr,Morningside Ave, , , , , ,Multi-Use Trail,Multi-Use Trail, ,"{""coordinates"": [[[-79.1982979025394, 43.7944232291914], [-79.198189661955, 43.7944516705093], [-79.1980909165921, 43.7944765777614], [-79.1979834201396, 43.794496631798], [-79.1978742036281, 43.7945098169263], [-79.1976569587753, 43.7945094971681], [-79.197379356768, 43.7945072367752], [-79.1972133446627, 43.7945083227764], [-79.1971733272646, 43.7945099962755], [-79.197033822159, 43.7945439469556], [-79.1969034310923, 43.7945802097225], [-79.196867934154, 43.7945900303221], [-79.1966810181509, 43.7946299557781], [-79.1966413163517, 43.7946384941885]]], ""type"": ""MultiLineString""}"
814,1212,2020,, ,Huntingwood Dr,Victoria Park Ave,Kilkenny Dr, , , , , ,Cycle Track,Cycle Track, ,"{""coordinates"": [[[-79.325395308224, 43.7803520163125], [-79.3240036375413, 43.7807009538009], [-79.3228310860775, 43.7809961982736], [-79.3214416945146, 43.781354091206], [-79.3201649893357, 43.7816761489798], [-79.319254837147, 43.7819717602772], [-79.3186012350005, 43.7824207823377], [-79.3181964394322, 43.7827621828664], [-79.3173083038029, 43.7834893647181], [-79.3172894630144, 43.7835007093523]]], ""type"": ""MultiLineString""}"
815,1214,2009,2020, ,Conlins Rd,Canmore Blvd,Ellesmere Rd, , , , , ,Bike Lane - Buffered,Bike Lane - Buffered, ,"{""coordinates"": [[[-79.1832570876479, 43.7878518856098], [-79.1832587481241, 43.7879779070408], [-79.1832661345994, 43.7880499375123], [-79.1832680790337, 43.7881219529012], [-79.1832824131751, 43.7882030037608], [-79.1832951467305, 43.7882930504193], [-79.1833095635709, 43.7883560992281], [-79.1833448585599, 43.7884372072549], [-79.183386129755, 43.7885633384095], [-79.183453661545, 43.7887165456917], [-79.1836091736191, 43.7890878537161], [-79.1836220834681, 43.789118694041], [-79.1843633030292, 43.7908884735718], [-79.1848223666807, 43.791963476515], [-79.1848405222403, 43.7920059876181], [-79.1852546647327, 43.7929698574053]]], ""type"": ""MultiLineString""}"
816,976,2018,, ,Deauville Lane,St Dennis Dr,Grenoble Dr, , , , , ,Bike Lane - Buffered,Bike Lane - Buffered, ,"{""coordinates"": [[[-79.3313685472306, 43.7183692230002], [-79.330343063757, 43.7165831440143]]], ""type"": ""MultiLineString""}"
817,977,2018,, ,Grenoble Dr,Deaville Lane,Grenoble Dr, , , , , ,Bike Lane - Buffered,Bike Lane - Buffered, ,"{""coordinates"": [[[-79.330343063757, 43.7165831440143], [-79.3296545434093, 43.7153111723808], [-79.3295963287383, 43.7152992471567], [-79.3295413219289, 43.7153022516707], [-79.3294937817377, 43.7153071575602], [-79.329411199152, 43.7153152956963], [-79.3292989874639, 43.7153314366522], [-79.3291852595006, 43.7153479163796], [-79.3290547747454, 43.7153790960906], [-79.3289477416182, 43.7154109057325], [-79.3280854281049, 43.7156131196631]]], ""type"": ""MultiLineString""}"
818,978,2009,, ,Martin Goodman / Waterfront Trl,Saskatchewan Rd,Martin Goodman Trl Branch, , , , , ,Multi-Use Trail - Entrance,Multi-Use Trail - Entrance, ,"{""coordinates"": [[[-79.4232201044892, 43.6299983992408], [-79.4232383920217, 43.6300995673767], [-79.4232829353151, 43.6304112461968], [-79.4231082323183, 43.630422339158], [-79.4230855196069, 43.6304999527872], [-79.4231163222432, 43.630522367171], [-79.423134803248, 43.6305388053394], [-79.4231450575815, 43.6305537356419], [-79.4231470823872, 43.6305791200291], [-79.4231408760324, 43.6306074801435], [-79.4231223584984, 43.630631350186], [-79.4231079492206, 43.6306492631669], [-79.4234138325376, 43.6309405672102], [-79.4236016912361, 43.6311391843929], [-79.4240528105707, 43.6315955071509], [-79.4245806333413, 43.6321240410639], [-79.4246932595696, 43.6323767339093], [-79.4247112665222, 43.6324292337713], [-79.424720243201, 43.6324784511781], [-79.4248671213432, 43.6326303868364]]], ""type"": ""MultiLineString""}"
819,979,2009,, ,Mccowan District Park Trl,Brimley Rd,Bellamy Rd S, , , , , ,Multi-Use Trail,Multi-Use Trail, ,"{""coordinates"": [[[-79.2440426139494, 43.7270936293755], [-79.2438894589623, 43.7271254297241], [-79.2437922139511, 43.7271677435296], [-79.2437030566809, 43.7272086081859], [-79.2436523764875, 43.7272378205611], [-79.243609782745, 43.7272685281554], [-79.2435549884795, 43.7273138614727], [-79.2434677225803, 43.7273855324153], [-79.2433510321787, 43.7274820616459], [-79.2432780022136, 43.7275361579895], [-79.2432130411691, 43.7275961322177], [-79.2431277212236, 43.7276854046831], [-79.2430769162047, 43.7277439515443], [-79.2430281029775, 43.7278098307654], [-79.2429894748097, 43.7278566772531], [-79.2429549369439, 43.7278932625172], [-79.2429123060048, 43.7279327648705], [-79.2428717484472, 43.7279605333619], [-79.2428332141798, 43.7279853809898], [-79.2427825454656, 43.7280116585985], [-79.2427298471591, 43.7280394087189], [-79.2426670013018, 43.7280744629744], [-79.2426487431325, 43.728089084878], [-79.2426325006553, 43.7281051794186], [-79.2426040509273, 43.7281373856809], [-79.2425613820788, 43.7281827467194], [-79.242520804056, 43.7282149256436], [-79.2424701048188, 43.7282485399498], [-79.2423871036566, 43.728282864543], [-79.2423232800082, 43.7282966005821], [-79.2422847765833, 43.7283170464897], [-79.2422523228987, 43.7283389723275], [-79.2422259212617, 43.7283653143082], [-79.242199475591, 43.7284019175899], [-79.2421526979277, 43.7284648684184], [-79.2421224176458, 43.72851860138], [-79.2420966343813, 43.7285688709039], [-79.2420802619725, 43.7286157591912], [-79.2420636769603, 43.7287095812267], [-79.2420388564041, 43.7288400556957], [-79.2420103065603, 43.7288957205934], [-79.2419839107288, 43.7289235198283], [-79.2419473672727, 43.7289556995507], [-79.2419169426767, 43.7289761626707], [-79.2418683148453, 43.7289980527759], [-79.2418014222054, 43.7290330974101], [-79.2416595785617, 43.7291002429469], [-79.241509581005, 43.7291820247737], [-79.2413940408116, 43.7292433615573], [-79.2412082995445, 43.7293327068577], [-79.2411397561967, 43.7293557127176], [-79.2410911163734, 43.7293805377652], [-79.2410404343172, 43.7294097498663], [-79.2409958030165, 43.7294433880598], [-79.2409450766307, 43.7294828623225], [-79.2408983663042, 43.7295296915715], [-79.2408536920769, 43.7295706557141], [-79.2407989074773, 43.7296130650129], [-79.2407603774132, 43.7296393710436], [-79.2407137288765, 43.7296715274482], [-79.2406873386387, 43.7296949346915], [-79.2406568397814, 43.7297329974129], [-79.2406201887616, 43.7297901107736], [-79.2405814900403, 43.729856023579], [-79.2405461169338, 43.7299224479884], [-79.2405253439105, 43.7299790851872], [-79.2405029075432, 43.7300245021714], [-79.2404825172973, 43.7300640540937], [-79.2404376132101, 43.7301385408323], [-79.2404093579828, 43.7301887332376], [-79.2403795877696, 43.7302335934658], [-79.2403432904248, 43.7302891602243], [-79.2402995423326, 43.730357455785], [-79.2402558131622, 43.7304210626301], [-79.2402167379756, 43.7304759560428], [-79.2401878911328, 43.7305136083319], [-79.2400801179259, 43.7306276861326], [-79.2398836475599, 43.7307971509104], [-79.2396484454283, 43.7310073936121], [-79.2394340342811, 43.731211218537], [-79.2392285200146, 43.7314129201575], [-79.2391128211642, 43.7315438823526], [-79.2389269507148, 43.7317259848725], [-79.2387074923815, 43.7319300633156], [-79.2385059330293, 43.7321083820608], [-79.2382941751648, 43.7322940400985], [-79.2381130909964, 43.732439225594], [-79.2380037732172, 43.7325437079505], [-79.2371561751488, 43.7332591336215], [-79.2365190060481, 43.7338169172615], [-79.2364965103351, 43.7339444946713], [-79.2364816569001, 43.7340790485401], [-79.2364774825903, 43.7342187937281], [-79.2364785442047, 43.7342779072159], [-79.2364789257671, 43.7342990348691], [-79.2363034051249, 43.7343219720442], [-79.2361700637025, 43.7343517932392], [-79.2361155748021, 43.7343612996641], [-79.2360704091916, 43.7343650389045], [-79.2360146173792, 43.7343687634869], [-79.2359575015226, 43.7343715218524], [-79.2358884270091, 43.7343752147883], [-79.2358445768996, 43.7343818562734], [-79.2358126573356, 43.7343914138107], [-79.2357833982853, 43.7344028947498], [-79.2357354853506, 43.7344278253897], [-79.2356622614946, 43.7344700248329], [-79.235557087934, 43.7345314039331], [-79.2354905463416, 43.7345639883158], [-79.2354386440954, 43.7345898727295], [-79.2353827612617, 43.7346147757719], [-79.2353082146954, 43.7346468635504], [-79.2352489708844, 43.7346769344475], [-79.2352247041918, 43.7346963667859], [-79.2351923152322, 43.7347284351221], [-79.2351707139522, 43.7347517702536], [-79.2351504447389, 43.734777061733], [-79.2351206764498, 43.7348257082732], [-79.2350620147532, 43.7349303582566], [-79.2350192056801, 43.7350034407656], [-79.2349550517322, 43.7350976635431], [-79.2349123091491, 43.7351553351703], [-79.2348776313779, 43.735190891481], [-79.2348429794388, 43.7352177706621], [-79.2347577268236, 43.7352791961297], [-79.2346791230531, 43.7353358303142], [-79.2345832139882, 43.7354039737292], [-79.2345272887367, 43.735438507559], [-79.2343969672669, 43.7355204606714], [-79.2343285022257, 43.7355861833023], [-79.2342952571301, 43.7356575226212], [-79.2342778384646, 43.7356921467342], [-79.2342590783391, 43.73573254651], [-79.2342349627577, 43.7357796757455], [-79.2342175568011, 43.7358114104859], [-79.2341935345133, 43.7358402404451], [-79.2341668461636, 43.7358681100691], [-79.2341401872912, 43.7358921173311], [-79.2341148655502, 43.7359113219449], [-79.2340935530767, 43.7359247471947], [-79.2340669525362, 43.7359352806464], [-79.2340270531428, 43.7359496347694], [-79.2339751935238, 43.7359649160721], [-79.2339194529388, 43.735978855236], [-79.233825159544, 43.7360058022772], [-79.2337402117954, 43.7360248319341], [-79.2336366866353, 43.7360476707595], [-79.2335278776687, 43.7360666446501], [-79.2334641454072, 43.7360857235599], [-79.2334163036126, 43.7361106083796], [-79.2333631097542, 43.7361470211598], [-79.2332859338092, 43.7362083743476], [-79.2332459993451, 43.7362448081108], [-79.2332193132819, 43.7362832080452], [-79.2331952214402, 43.7363331445928], [-79.2331657702098, 43.7363965245485], [-79.2331417419379, 43.7364349216672], [-79.233117775574, 43.7364560185788], [-79.2330964756173, 43.7364751963506], [-79.2330698820773, 43.736492443596], [-79.2330379376873, 43.7365212089015], [-79.2329899757765, 43.7365730078098], [-79.2329499857133, 43.7366190636418], [-79.2329073210486, 43.7366747265131], [-79.2328567034659, 43.7367265272593], [-79.2327688475718, 43.736805155475], [-79.2326676949496, 43.7368895223055], [-79.2325958306468, 43.7369508865419], [-79.2324068574353, 43.7371061932909], [-79.2323190187639, 43.7371809767747], [-79.2322683917003, 43.7372346953933], [-79.2322123547183, 43.7373133968006], [-79.2321696691569, 43.7373709766001], [-79.2321269748904, 43.7374304907248], [-79.2320656953997, 43.7374957148473], [-79.2320151278626, 43.7375359757677], [-79.231953930149, 43.7375819815183], [-79.2318581791084, 43.7376452074234], [-79.2317996537573, 43.7376873767393], [-79.2317596840705, 43.7377276624122], [-79.2316983633025, 43.7378005831794], [-79.2316161379778, 43.737889512103], [-79.2315356660857, 43.7379807773], [-79.2314871154138, 43.7380434836574], [-79.2314517660652, 43.7380998661509], [-79.2314307639568, 43.738137981969], [-79.2314108423547, 43.738178494646], [-79.2313953220739, 43.7382150400242], [-79.2313708919172, 43.7382809885413], [-79.2313520355356, 43.7383278585702], [-79.2313337608811, 43.7383695632641], [-79.2313105084021, 43.7384164328535], [-79.2312828837009, 43.7384640743646], [-79.2312597236225, 43.7384902674635], [-79.2312355060757, 43.7385116784245], [-79.2312014159269, 43.7385306817409], [-79.2311585539325, 43.7385512567308], [-79.2311058027588, 43.7385734025559], [-79.2310618286712, 43.7385955681085], [-79.2310398338992, 43.7386082359746], [-79.2310222066048, 43.738627286076], [-79.2310056540141, 43.7386503082407], [-79.2309890640913, 43.7386788930673], [-79.2309657821622, 43.7387353029046], [-79.2309491369391, 43.7387790006381], [-79.2309202492343, 43.7388590695699], [-79.2308987105391, 43.7389226124592], [-79.2308846044769, 43.7389454243359], [-79.2308623093526, 43.7389724484006], [-79.2308318341384, 43.7389994612985], [-79.2307978805371, 43.7390239195517], [-79.2307451934666, 43.7390593421538], [-79.2306855801838, 43.7390997314854], [-79.230631758549, 43.7391361982029], [-79.2304551271199, 43.7392860328049], [-79.2304110197056, 43.739348811277], [-79.2304107208234, 43.7394403268354], [-79.23040696954, 43.7394684377861], [-79.2303983674054, 43.7394930277206], [-79.2303788730007, 43.7395158268228], [-79.2303606057845, 43.7395360004615], [-79.2303228921182, 43.7395657874219], [-79.2302839847356, 43.7395929431978], [-79.2302450812782, 43.7396192168504], [-79.2302061574945, 43.7396472447786], [-79.2301781310638, 43.7396814561504], [-79.2301339660437, 43.7397431101233], [-79.2300108181863, 43.7398318161165], [-79.2299086050927, 43.7399004258269], [-79.2298365884755, 43.739948952202], [-79.2297285272426, 43.740003821074], [-79.2295403707822, 43.7401004910145], [-79.2294237961907, 43.7401655189256], [-79.2293154460387, 43.7402234462337], [-79.2292588729781, 43.7402446811267], [-79.2291888533808, 43.740271364973], [-79.2291281494671, 43.7402863251684], [-79.2290702246505, 43.740298942602], [-79.2290062670376, 43.7403165773821], [-79.2288964491742, 43.7403590016203], [-79.228808580648, 43.7403214750387], [-79.2287286653304, 43.7402850483111], [-79.2286792373306, 43.7402610966749], [-79.2286446011937, 43.7402439040426], [-79.2286259485541, 43.7402313129652], [-79.2286014264211, 43.7402205702995], [-79.2285687509341, 43.7402038683651], [-79.228522958691, 43.7401883243284], [-79.2284477190203, 43.7401667776155], [-79.2283610860898, 43.740130956654], [-79.2282826727291, 43.740089213465], [-79.2281879052632, 43.740040312271], [-79.2281192532151, 43.7400116529448], [-79.2279279363592, 43.7399809761259]]], ""type"": ""MultiLineString""}"
